metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,353952.586102719,244625.9748926062,306962.0,142510.0,488960.5,346450.5,68651.0,1185478.0,77052.75,999411.4500000002,85932.0,905696.5,77052.75,999411.45,85932.0,905696.5,Citrobacter braakii,331,0,,,,,,,,,,,,,,,,
number,non-normal,111.29003021148036,70.66174386199665,85.0,49.5,179.0,129.5,24.0,295.0,25.65,271.60000000000036,28.0,252.0,25.65,271.6,28.0,252.0,Citrobacter braakii,331,0,,,,,,,,,,,,,,,,
longest,non-normal,803445.1450151057,466400.07523098815,725825.0,411296.0,1014400.5,603104.5,209797.0,2341834.0,215144.25,2255340.9000000022,229856.0,1892617.5,215144.25,2255340.9,229856.0,1892617.5,Citrobacter braakii,331,0,,,,,,,,,,,,,,,,
GC_Content,non-normal,52.02742205438066,0.14280387824037738,52.0628,51.9435,52.13245,0.1889499999999984,51.61,52.2842,51.634805,52.251615,51.68965,52.237750000000005,51.138,52.2516,51.6896,52.2378,Citrobacter braakii,331,44,non-normal,51.99967954545455,0.20115301907158042,52.046499999999995,51.93885,52.114025,0.17517499999999586,51.138,52.2445,51.226558499999996,52.243747500000005,51.557542500000004,52.2377075,0.09729469925844549,0.8178050332198259,0.034388759956055816
Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,97.75,100.0,100.0,100.0,Citrobacter braakii,331,44,non-normal,99.37045454545455,0.5549076685910528,99.56,99.25,99.7825,0.5324999999999989,97.75,99.83,97.79514999999999,99.83,97.972,99.82775,1.0,4.0629200907712034e-58,0.6295454545454526
Contamination,non-normal,0.3446525679758308,0.28101367571261415,0.25,0.14,0.46,0.32,0.02,1.57,0.04,1.4975000000000012,0.06,1.0875000000000001,0.04,5.62,0.06,1.09,Citrobacter braakii,331,44,non-normal,2.995,0.9652142955653092,2.58,2.4025,3.525,1.1225,1.78,5.62,1.8058,5.5684,1.9044999999999999,5.3439999999999985,1.0,4.0629200907712034e-58,2.650347432024169
Total_Coding_Sequences,non-normal,4926.921450151058,336.6594645014164,4837.0,4617.0,5202.5,585.5,4413.0,5807.0,4436.25,5761.4000000000015,4473.5,5592.75,4436.25,6161.0,4473.5,5592.75,Citrobacter braakii,331,44,non-normal,5037.136363636364,423.1444837549362,4872.5,4706.75,5268.25,561.5,4568.0,6161.0,4576.815,6135.415,4609.975,6021.074999999999,0.21134303762702555,0.05262695007619252,133.9328481186487
Genome_Size,non-normal,5169113.332326284,259068.741189692,5107767.0,4923980.5,5375588.0,451607.5,4710085.0,5881441.0,4773279.85,5834668.200000002,4812890.5,5710719.25,4773279.85,6171839.0,4812890.5,5710719.25,Citrobacter braakii,331,44,non-normal,5194091.5,358057.79034272337,5018527.5,4943060.25,5438224.5,495164.25,4817760.0,6171839.0,4821418.01,6134817.289999999,4835321.425,5980729.85,0.1865558912386707,0.11627021821279125,99918.88876682229
