metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,94360.3395522388,51770.78379440418,84279.5,53452.5,126985.25,73532.75,14400.0,359206.0,16784.72,317736.65500000067,24706.075,222469.17499999964,16784.72,317736.66,24706.08,222469.17,Ligilactobacillus salivarius,268,0,,,,,,,,,,,,,,,,
number,non-normal,84.75,40.47978351145579,74.0,57.0,105.0,48.0,26.0,267.0,31.67,251.64500000000027,38.0,201.5999999999999,31.67,251.65,38.0,201.6,Ligilactobacillus salivarius,268,0,,,,,,,,,,,,,,,,
longest,non-normal,293555.3619402985,160260.66130696068,258083.0,160468.25,385430.75,224962.5,62900.0,759343.0,69351.68,756515.6000000002,88046.25,746358.975,69351.68,756515.6,88046.25,746358.98,Ligilactobacillus salivarius,268,0,,,,,,,,,,,,,,,,
GC_Content,normal,32.77500858208955,0.1440106682701024,32.80075,32.6686,32.8598,0.19120000000000203,32.4573,33.139,32.4633805,33.118412,32.5327575,33.042685,32.4634,33.2063,32.5328,33.0427,Ligilactobacillus salivarius,268,44,non-normal,32.97958863636364,0.12156766020299736,32.996849999999995,32.8879,33.059025,0.17112499999999642,32.7967,33.2063,32.796721500000004,33.201054,32.7970025,33.181795,0.582089552238806,1.505708397508306e-12,0.20458005427408388
Completeness_Specific,non-normal,99.88638059701493,0.1449676904186415,99.95,99.88,99.97,0.09000000000000341,98.92,100.0,99.3367,99.99,99.43050000000001,99.99,92.47,99.99,99.43,99.99,Ligilactobacillus salivarius,268,44,non-normal,95.98454545454547,1.1425379535081583,96.08000000000001,95.4425,96.57499999999999,1.1324999999999932,92.47,98.19,92.57535,98.14485,93.04249999999999,97.9785,1.0,2.3199955776725547e-54,3.901835142469471
Contamination,non-normal,0.09160447761194031,0.07862650408183042,0.08,0.03,0.15,0.12,0.0,0.42,0.0,0.3466000000000008,0.0,0.2832499999999999,0.0,3.24,0.0,0.28,Ligilactobacillus salivarius,268,44,non-normal,1.9347727272727269,0.8210621962831375,1.71,1.3175000000000001,2.5175,1.2,0.82,3.24,0.8264499999999999,3.24,0.85,3.24,1.0,2.3199955776725547e-54,1.843168249660787
Total_Coding_Sequences,non-normal,1969.063432835821,108.70242005369094,1963.5,1897.75,2023.5,125.75,1581.0,2290.0,1738.335,2279.9900000000002,1783.35,2209.65,1738.34,2346.0,1783.35,2209.65,Ligilactobacillus salivarius,268,43,normal,2087.813953488372,153.98085894545216,2065.0,1970.0,2246.5,276.5,1804.0,2346.0,1809.25,2342.64,1829.8,2329.65,0.39370010413051026,1.123790063748202e-05,118.75052065255119
Genome_Size,normal,1990991.078358209,83403.25900857426,1999578.0,1937808.5,2035658.75,97850.25,1653331.0,2214169.0,1795641.955,2206261.0300000003,1833987.475,2178734.9,1795641.96,2320461.0,1833987.48,2178734.9,Ligilactobacillus salivarius,268,44,non-normal,2087848.5909090908,127841.91769779906,2055410.0,1989675.75,2221644.5,231968.75,1871449.0,2320461.0,1876009.58,2320032.935,1892844.6,2317835.05,0.3514246947082768,0.0001133933836900462,96857.51255088193
