metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,131679.0985915493,90280.07947183578,122785.5,51965.25,213018.75,161053.5,7058.0,436362.0,12951.8,436250.61,12951.8,436250.61,Borreliella afzelii,142,0,,,,,,,,,,,,,,
number,normal,273.5211267605634,66.29211054007234,269.5,236.0,312.75,76.75,97.0,425.0,113.92,422.885,113.92,422.88,Borreliella afzelii,142,0,,,,,,,,,,,,,,
longest,non-normal,289432.9366197183,140278.0845220882,273134.0,179637.75,452675.75,273038.0,49368.0,633617.0,49590.78,514302.0949999979,49590.78,514302.09,Borreliella afzelii,142,0,,,,,,,,,,,,,,
GC_Content,normal,0.27913159154929573,0.001264165705815328,0.2790365,0.2782815,0.28016549999999996,0.0018839999999999413,0.27582,0.281668,0.27596734500000003,0.28160666500000003,0.276,0.2829,Borreliella afzelii,142,5,insufficient_data,0.2805708,0.0015221201529445683,0.279567,0.279531,0.281817,0.0022860000000000102,0.279017,0.282922,0.27902728,0.2828999,0.4859154929577465,0.14537408292047607,0.0014392676056338017
Completeness_Specific,non-normal,98.3137323943662,0.8446731255051296,98.53999999999999,97.9725,98.89750000000001,0.9250000000000114,93.98,99.55,95.0939,99.4936,95.09,99.52,Borreliella afzelii,142,5,insufficient_data,98.866,0.7408265653984056,98.99,98.97,99.4,0.4300000000000068,97.45,99.52,97.4804,99.5176,0.6450704225352113,0.018179783042459336,0.5800140845070418
Contamination,non-normal,0.6993661971830986,0.22876648647964762,0.665,0.57,0.78,0.21000000000000008,0.19,2.0,0.28165,1.950649999999999,0.09,1.95,Borreliella afzelii,142,5,insufficient_data,0.12399999999999997,0.06799999999999999,0.09,0.09,0.09,0.0,0.09,0.26,0.09,0.2566,0.9929577464788732,2.2471174370762715e-08,0.5753661971830986
Total_Coding_Sequences,normal,1497.218309859155,92.02197503912404,1495.5,1444.25,1556.0,111.75,1188.0,1684.0,1224.66,1677.655,866.0,1677.66,Borreliella afzelii,142,5,insufficient_data,1162.4,219.30307795377612,1247.0,949.0,1306.0,357.0,866.0,1444.0,867.66,1441.24,0.7788732394366197,0.0014264589134688331,334.81830985915497
Genome_Size,non-normal,1359194.9295774647,45132.405241649256,1363174.0,1333762.5,1394155.25,60392.75,1198614.0,1442077.0,1229127.105,1441197.16,918834.0,1441197.16,Borreliella afzelii,142,5,insufficient_data,1173723.4,187991.12552203095,1248765.0,987652.0,1309078.0,321426.0,918834.0,1404288.0,920210.36,1402383.8,0.652112676056338,0.016250254457960783,185596.42253521128
