metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,159510.6739130435,45903.88577568038,160080.0,133481.0,192316.0,58835.0,27165.0,257208.0,31580.79,251991.58500000005,31580.79,251991.59,Sinorhizobium medicae,184,0,,,,,,,,,,,,,,
number,non-normal,224.83152173913044,92.52760390629832,203.0,154.0,278.25,124.25,84.0,486.0,91.32,484.17,91.32,484.17,Sinorhizobium medicae,184,0,,,,,,,,,,,,,,
longest,non-normal,449779.51086956525,130882.5850389091,425820.5,385146.0,531627.5,146481.5,165088.0,1000898.0,166665.46,923973.9500000007,166665.46,923973.95,Sinorhizobium medicae,184,0,,,,,,,,,,,,,,
GC_Content,non-normal,0.6115150163043479,0.0005977939014804467,0.611566,0.611094,0.61195975,0.0008657499999999985,0.609043,0.6127,0.6097082049999999,0.6126935950000001,0.6095,0.6127,Sinorhizobium medicae,184,12,normal,0.6107385833333333,0.0007130420111902337,0.6107914999999999,0.610337,0.6111125,0.000775499999999929,0.609512,0.612162,0.609523935,0.61212548,0.5489130434782609,0.0010734151656947325,0.0007815307971014631
Completeness_Specific,non-normal,99.99157608695653,0.009279165179434456,99.99,99.99,100.0,0.010000000000005116,99.96,100.0,99.96,100.0,87.85,100.0,Sinorhizobium medicae,184,12,normal,93.93833333333332,3.0609144421597643,94.075,92.16,96.57,4.409999999999997,87.85,97.8,87.9688,97.76315,1.0,4.202261831217267e-19,6.053242753623185
Contamination,non-normal,0.3329891304347826,0.2571885619610477,0.27,0.15,0.4325,0.2825,0.01,1.41,0.0283,1.3459500000000006,0.03,5.36,Sinorhizobium medicae,184,12,normal,2.4558333333333335,1.2014467551895738,2.1950000000000003,1.5175,3.1875,1.67,1.03,5.36,1.03,5.26925,0.9619565217391305,2.1174356915137573e-14,2.122844202898551
Total_Coding_Sequences,non-normal,6563.092391304348,207.1838795420815,6543.5,6411.5,6698.5,287.0,6170.0,7155.0,6191.96,7151.34,6191.96,7644.0,Sinorhizobium medicae,184,12,normal,7128.833333333333,387.5334035781804,7278.0,6844.0,7398.0,554.0,6480.0,7644.0,6482.53,7642.68,0.7083333333333334,3.712551277940574e-06,565.7409420289855
Genome_Size,non-normal,6700981.157608695,146836.29309078745,6689072.0,6602689.5,6796043.75,193354.25,6415992.0,7227701.0,6425204.22,7109957.885000001,6425204.22,7768883.0,Sinorhizobium medicae,184,12,normal,7298213.0,339399.2154589734,7424826.0,7033901.25,7509163.5,475262.25,6743897.0,7768883.0,6747949.345,7767020.425,0.7735507246376812,1.6533175273598824e-07,597231.8423913043
