metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,277287.98695652175,132360.9031884278,277316.5,161623.75,360764.25,199140.5,64256.0,644418.0,66462.285,604522.765,66462.28,604522.76,Bifidobacterium bifidum,230,0,,,,,,,,,,,,,,
number,non-normal,28.93913043478261,12.598679679975952,27.0,19.0,36.0,17.0,7.0,69.0,7.0,66.70999999999998,7.0,66.71,Bifidobacterium bifidum,230,0,,,,,,,,,,,,,,
longest,non-normal,458014.2304347826,152712.39879466506,471273.0,352768.5,549022.0,196253.5,153825.0,989464.0,167855.735,898847.0,167855.74,898847.0,Bifidobacterium bifidum,230,0,,,,,,,,,,,,,,
GC_Content,non-normal,0.6271937565217393,0.0009354532460261972,0.627444,0.62668325,0.62779925,0.0011160000000000059,0.622705,0.629242,0.624082455,0.6289584500000001,0.6241,0.629,Bifidobacterium bifidum,230,17,non-normal,0.6269921176470589,0.0006191600460541442,0.627161,0.626648,0.627417,0.0007690000000000197,0.625247,0.627878,0.62534492,0.627858,0.3455242966751918,0.03374758218250551,0.00036206496163682415
Completeness_Specific,non-normal,99.93834782608695,0.03843527444107861,99.95,99.93,99.96,0.029999999999986926,99.65,99.99,99.77145,99.99,92.01,99.99,Bifidobacterium bifidum,230,17,non-normal,96.03705882352942,1.2160629081341936,96.4,96.12,96.78,0.6599999999999966,92.01,96.98,92.2084,96.976,1.0,2.635638260589623e-26,3.9012890025575437
Contamination,non-normal,0.2003478260869565,0.06410494703534617,0.19,0.15,0.24,0.09,0.1,0.42,0.11,0.3956499999999997,0.11,4.32,Bifidobacterium bifidum,230,17,non-normal,0.7805882352941176,0.9301895479716538,0.52,0.3,0.95,0.6499999999999999,0.24,4.32,0.24,4.0552,0.7260869565217392,6.621997736761464e-09,0.5802404092071611
Total_Coding_Sequences,non-normal,1824.195652173913,64.02765012942774,1817.0,1791.0,1850.0,59.0,1705.0,2106.0,1707.58,2088.934999999999,1707.58,2215.0,Bifidobacterium bifidum,230,17,non-normal,1905.0,90.19129995867281,1877.0,1856.0,1919.0,63.0,1790.0,2215.0,1793.12,2195.24,0.6301790281329923,1.4666168787938707e-06,80.80434782608697
Genome_Size,non-normal,2216060.604347826,55710.06653164983,2215266.5,2176138.25,2241329.5,65191.25,2120719.0,2466163.0,2123327.305,2452480.204999999,2123327.31,2503841.0,Bifidobacterium bifidum,230,17,non-normal,2241143.588235294,77465.2972171933,2214924.0,2210370.0,2243572.0,33202.0,2149912.0,2503841.0,2152230.56,2488441.08,0.24296675191815856,0.26000494621174386,25357.938874680316
