species,metric,lower_bounds,upper_bounds
Bifidobacterium_longum,N50,50000.0,
Bifidobacterium_longum,no_of_contigs,,170.0
Bifidobacterium_longum,GC_Content,59.0,61.0
Bifidobacterium_longum,Completeness,93.0,
Bifidobacterium_longum,Contamination,,3.0
Bifidobacterium_longum,Total_Coding_Sequences,1700.0,2700.0
Bifidobacterium_longum,Genome_Size,2200000.0,2900000.0
