metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,155378.55,40767.044094065735,151486.0,131038.0,172238.0,41200.0,72782.0,317896.0,76958.81,306142.2249999999,76958.81,306142.22,Neisseria polysaccharea,100,0,,,,,,,,,,,,,,
number,normal,42.28,12.05494089574893,42.0,33.0,49.0,16.0,20.0,76.0,20.495,74.51499999999999,20.5,74.51,Neisseria polysaccharea,100,0,,,,,,,,,,,,,,
longest,non-normal,307155.62,125391.77531870102,245174.0,209988.25,421577.0,211588.75,146060.0,638576.0,152250.965,615360.4999999998,152250.96,615360.5,Neisseria polysaccharea,100,0,,,,,,,,,,,,,,
GC_Content,non-normal,0.52015475,0.0020898020402660145,0.520903,0.5184735,0.521673,0.0031995000000000218,0.515143,0.523853,0.51521032,0.52347878,0.5152,0.5235,Neisseria polysaccharea,100,1,insufficient_data,0.521317,0.0,0.521317,0.521317,0.521317,0.0,0.521317,0.521317,0.521317,0.521317,0.64,0.7326732673267327,0.0017154100000000084
Completeness_Specific,non-normal,99.993,0.00900000000000015,99.995,99.99,100.0,0.010000000000005116,99.95,100.0,99.9599,100.0,98.06,100.0,Neisseria polysaccharea,100,1,insufficient_data,98.06,0.0,98.06,98.06,98.06,0.0,98.06,98.06,98.06,98.06,1.0,0.019801980198019802,1.932999999999996
Contamination,non-normal,0.03529999999999999,0.04357648448418023,0.01,0.01,0.0425,0.0325,0.0,0.15,0.0,0.14504999999999996,0.0,0.2,Neisseria polysaccharea,100,1,insufficient_data,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,1.0,0.019801980198019802,0.1647
Total_Coding_Sequences,normal,1963.81,54.68175106925528,1966.0,1912.25,2003.5,91.25,1843.0,2109.0,1845.475,2108.505,1845.48,2108.5,Neisseria polysaccharea,100,1,insufficient_data,2063.0,0.0,2063.0,2063.0,2063.0,0.0,2063.0,2063.0,2063.0,2063.0,0.94,0.13861386138613865,102.47000000000001
Genome_Size,normal,2055344.8,49498.490112729705,2055771.0,2014864.25,2086601.5,71737.25,1977328.0,2196845.0,1977390.37,2183716.1149999998,1977390.37,2183716.11,Neisseria polysaccharea,100,1,insufficient_data,2024930.0,0.0,2024930.0,2024930.0,2024930.0,0.0,2024930.0,2024930.0,2024930.0,2024930.0,0.63,0.7524752475247524,44942.7
