species,metric,lower_bounds,upper_bounds
Enterococcus_gallinarum,N50,76000.0,
Enterococcus_gallinarum,no_of_contigs,,180.0
Enterococcus_gallinarum,GC_Content,39.0,41.0
Enterococcus_gallinarum,Completeness,91.0,
Enterococcus_gallinarum,Contamination,,12.0
Enterococcus_gallinarum,Total_Coding_Sequences,2900.0,3800.0
Enterococcus_gallinarum,Genome_Size,3100000.0,3800000.0
