metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,230037.12970711297,216535.5783044732,174067.0,85776.5,298289.5,212513.0,7143.0,1050135.0,8123.76,1040227.1900000001,8123.76,1040227.19,Burkholderia orbicola,239,0,,,,,,,,,,,,,,
number,non-normal,281.93723849372384,406.1780122691915,123.0,75.0,212.0,137.0,16.0,2102.0,18.0,1833.39,18.0,1833.39,Burkholderia orbicola,239,0,,,,,,,,,,,,,,
longest,non-normal,602880.0794979079,457749.39866271056,472858.0,296989.0,853307.0,556318.0,46182.0,2136780.0,67793.04,2087633.9300000002,67793.04,2087633.93,Burkholderia orbicola,239,0,,,,,,,,,,,,,,
GC_Content,non-normal,0.6688276569037658,0.0014560714840981524,0.668758,0.6679200000000001,0.6698985,0.001978499999999883,0.6630029999999999,0.6718959999999999,0.6648465600000001,0.67183229,0.6648,0.6718,Burkholderia orbicola,239,1,insufficient_data,0.665951,0.0,0.665951,0.665951,0.665951,0.0,0.665951,0.665951,0.665951,0.665951,0.9665271966527197,0.075,0.002932330543933086
Completeness_Specific,non-normal,99.99075313807532,0.04677304033166926,100.0,100.0,100.0,0.0,99.42,100.0,99.7538,100.0,99.75,100.0,Burkholderia orbicola,239,1,insufficient_data,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.13389121338912133,1.0,0.009246861924686524
Contamination,non-normal,0.8034728033472802,0.7051692505026608,0.51,0.26,1.315,1.055,0.01,3.18,0.01,2.7929000000000004,0.01,2.79,Burkholderia orbicola,239,0,,,,,,,,,,,,,,
Total_Coding_Sequences,non-normal,6895.351464435146,399.94598211088714,6818.0,6714.0,6961.5,247.5,5658.0,8394.0,5784.06,8059.35,5784.06,8059.35,Burkholderia orbicola,239,1,insufficient_data,7288.0,0.0,7288.0,7288.0,7288.0,0.0,7288.0,7288.0,7288.0,7288.0,0.8619246861924686,0.2833333333333334,501.81171548117146
Genome_Size,non-normal,7487372.677824268,252192.80184573893,7550737.0,7415934.0,7570487.0,154553.0,6378346.0,8113879.0,6428367.98,8076212.44,6428367.98,8076212.44,Burkholderia orbicola,239,1,insufficient_data,7971389.0,0.0,7971389.0,7971389.0,7971389.0,0.0,7971389.0,7971389.0,7971389.0,7971389.0,0.9832635983263598,0.041666666666666664,487024.06276150624
