metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,229567.16388729154,90867.37376678889,222203.0,146820.5,310774.0,163953.5,53277.0,590297.0,69058.07,415218.62,69058.07,415218.62,Salmonella arizonae,1739,0,,,,,,,,,,,,,,
number,non-normal,108.40598044853364,25.24032136827156,105.0,90.0,122.0,32.0,54.0,222.0,61.0,201.0,61.0,201.0,Salmonella arizonae,1739,0,,,,,,,,,,,,,,
longest,non-normal,631453.129959747,281106.45400280756,563840.0,392661.0,778587.0,385926.0,166802.0,1667780.0,198950.96,1555783.72,198950.96,1555783.72,Salmonella arizonae,1739,0,,,,,,,,,,,,,,
GC_Content,non-normal,0.5141422363427257,0.0007471501138447682,0.514205,0.513691,0.5147345,0.001043499999999975,0.510584,0.5163340000000001,0.5116628,0.51561627,0.5116,0.5156,Salmonella arizonae,1739,1,insufficient_data,0.511634,0.0,0.511634,0.511634,0.511634,0.0,0.511634,0.511634,0.511634,0.511634,0.9953996549741231,0.010344827586206896,0.0025102213916043375
Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,97.05,100.0,Salmonella arizonae,1739,1,insufficient_data,97.05,0.0,97.05,97.05,97.05,0.0,97.05,97.05,97.05,97.05,1.0,0.0011494252873563214,2.950000000000003
Contamination,non-normal,0.059683726279470974,0.047145828904841806,0.05,0.03,0.07,0.04000000000000001,0.0,0.48,0.0,0.3161999999999989,0.0,6.28,Salmonella arizonae,1739,1,insufficient_data,6.28,0.0,6.28,6.28,6.28,0.0,6.28,6.28,6.28,6.28,1.0,0.0011494252873563214,6.22031627372053
Total_Coding_Sequences,non-normal,4328.243818286372,108.29107109456298,4305.0,4247.5,4397.5,150.0,4053.0,4697.0,4121.69,4631.48,4121.69,5479.0,Salmonella arizonae,1739,1,insufficient_data,5479.0,0.0,5479.0,5479.0,5479.0,0.0,5479.0,5479.0,5479.0,5479.0,1.0,0.0011494252873563214,1150.7561817136288
Genome_Size,non-normal,4565858.822311673,82504.00089318371,4547365.0,4501243.0,4619099.5,117856.5,4334723.0,4829237.0,4413019.52,4803895.499999999,4413019.52,5542871.0,Salmonella arizonae,1739,1,insufficient_data,5542871.0,0.0,5542871.0,5542871.0,5542871.0,0.0,5542871.0,5542871.0,5542871.0,5542871.0,1.0,0.0011494252873563214,977012.1776883266
