species,metric,lower_bounds,upper_bounds
Enterococcus_cecorum,N50,49000.0,
Enterococcus_cecorum,no_of_contigs,,210.0
Enterococcus_cecorum,GC_Content,36.0,37.0
Enterococcus_cecorum,Completeness,94.0,
Enterococcus_cecorum,Contamination,,2.0
Enterococcus_cecorum,Total_Coding_Sequences,1900.0,2900.0
Enterococcus_cecorum,Genome_Size,2000000.0,2800000.0
