species,metric,lower_bounds,upper_bounds
Streptococcus_equi,N50,24000.0,
Streptococcus_equi,no_of_contigs,,210.0
Streptococcus_equi,GC_Content,40.0,42.0
Streptococcus_equi,Completeness,98.0,
Streptococcus_equi,Contamination,,2.0
Streptococcus_equi,Total_Coding_Sequences,1800.0,2300.0
Streptococcus_equi,Genome_Size,1900000.0,2300000.0
