species,metric,lower_bounds,upper_bounds
Corynebacterium_ulcerans,N50,139000.0,
Corynebacterium_ulcerans,no_of_contigs,,40.0
Corynebacterium_ulcerans,GC_Content,53.0,54.0
Corynebacterium_ulcerans,Completeness,93.0,
Corynebacterium_ulcerans,Contamination,,1.0
Corynebacterium_ulcerans,Total_Coding_Sequences,2100.0,2500.0
Corynebacterium_ulcerans,Genome_Size,2400000.0,2700000.0
