metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,145673.8166226913,101588.57994765138,111224.5,68745.25,195287.5,126542.25,17175.0,694013.0,27546.78,498465.8450000043,35792.925,400098.32499999995,27546.78,498465.85,35792.93,400098.32,Aeromonas caviae,758,0,,,,,,,,,,,,,,,,
number,non-normal,178.2651715039578,112.1371174685378,150.5,87.0,243.0,156.0,39.0,684.0,44.0,609.4600000000014,52.0,449.07499999999993,44.0,609.46,52.0,449.07,Aeromonas caviae,758,0,,,,,,,,,,,,,,,,
longest,non-normal,391256.55277044856,227870.44479177948,328806.0,226131.75,467263.5,241131.75,70215.0,1404388.0,102344.82,1238102.4300000006,131725.825,989727.35,102344.82,1238102.43,131725.83,989727.35,Aeromonas caviae,758,0,,,,,,,,,,,,,,,,
GC_Content,non-normal,61.533721108179414,0.30979487698756886,61.535399999999996,61.31335,61.796,0.4826499999999996,60.5252,62.1068,60.6914275,62.061265,60.8991575,61.9934275,60.3651,62.0613,60.8992,61.9934,Aeromonas caviae,758,61,normal,61.24685573770492,0.3607505257256616,61.2891,61.0778,61.489,0.4111999999999938,60.3651,61.8335,60.37533,61.82792,60.40205,61.799549999999996,0.33081015614862236,5.307350408746098e-06,0.2868653704745019
Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,98.11,100.0,100.0,100.0,Aeromonas caviae,758,61,non-normal,99.48655737704917,0.4303101635701968,99.57,99.26,99.88,0.6199999999999903,98.11,100.0,98.209,100.0,98.47999999999999,100.0,0.8688524590163934,2.8514219355390135e-48,0.5134426229508198
Contamination,non-normal,0.15327176781002638,0.17026398104086127,0.095,0.03,0.21,0.18,0.0,1.46,0.0,0.8921500000000003,0.0,0.59,0.0,5.96,0.0,0.59,Aeromonas caviae,758,61,non-normal,1.061311475409836,0.7666158877668214,0.94,0.67,1.23,0.5599999999999999,0.27,5.96,0.28500000000000003,4.93400000000001,0.33999999999999997,2.2800000000000002,0.8584713871707254,1.3671264049491693e-46,0.9080397075998098
Total_Coding_Sequences,non-normal,4123.125329815303,186.33215403555485,4073.0,3990.0,4210.75,220.75,3810.0,4979.0,3877.355,4791.515,3895.0,4608.299999999999,3877.36,5133.0,3895.0,4608.3,Aeromonas caviae,758,61,normal,4476.7213114754095,253.15712292977912,4430.0,4271.0,4660.0,389.0,4062.0,5133.0,4069.8,5110.2,4108.5,5016.5,0.6393010078290583,9.391688783433712e-23,353.59598166010636
Genome_Size,non-normal,4476303.407651715,146374.63275896074,4438548.0,4376358.75,4533284.0,156925.25,4232109.0,5072829.0,4251051.325,4970911.905000001,4272667.85,4841223.05,4251051.32,5317260.0,4272667.85,4841223.05,Aeromonas caviae,758,61,normal,4754636.459016394,232222.98899602582,4698475.0,4573255.0,4880148.0,306893.0,4352153.0,5317260.0,4372365.5,5314153.2,4432105.5,5280959.0,0.6055625243306372,3.2554035993021164e-20,278333.0513646784
