metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,149360.7182320442,43049.696779024016,151566.0,118092.0,176735.0,58643.0,38016.0,309270.0,52965.0,292460.6999999999,66342.5,223743.5,52965.0,292460.7,66342.5,223743.5,Burkholderia vietnamiensis,181,0,,,,,,,,,,,,,,,,
number,non-normal,152.65193370165747,52.31729966585714,143.0,113.0,177.0,64.0,80.0,392.0,82.7,348.7999999999997,86.5,271.0,82.7,348.8,86.5,271.0,Burkholderia vietnamiensis,181,0,,,,,,,,,,,,,,,,
longest,non-normal,440406.8729281768,147651.26596075154,422078.0,332731.0,513491.0,180760.0,166652.0,950715.0,180911.6,871756.1999999995,219423.5,816512.0,180911.6,871756.2,219423.5,816512.0,Burkholderia vietnamiensis,181,0,,,,,,,,,,,,,,,,
GC_Content,normal,66.91692707182321,0.2638766018043732,66.9228,66.7418,67.1034,0.3615999999999957,66.1296,67.4824,66.28827,67.43974,66.40565,67.3437,66.2883,67.4397,66.4056,67.3437,Burkholderia vietnamiensis,181,11,normal,66.97524545454546,0.15863974260532718,66.9663,66.8284,67.11875,0.29035000000000366,66.7653,67.2333,66.76845,67.23052,66.78105,67.21940000000001,0.287292817679558,0.29792175264128196,0.09595062782521348
Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,98.62,100.0,100.0,100.0,Burkholderia vietnamiensis,181,11,non-normal,99.68,0.432245721362702,100.0,99.57,100.0,0.4300000000000068,98.62,100.0,98.6465,100.0,98.7525,100.0,0.45454545454545453,0.01754352550683791,0.3200000000000009
Contamination,non-normal,0.48933701657458567,0.5251251912928246,0.25,0.09,0.75,0.66,0.0,2.18,0.0,2.071999999999999,0.005,1.875,0.0,2.07,0.0,1.88,Burkholderia vietnamiensis,181,8,insufficient_data,0.25625,0.14840295650693755,0.245,0.09,0.43,0.33999999999999997,0.09,0.43,0.09,0.43,0.09,0.43,0.3812154696132597,0.16511258585003605,0.2661533149171271
Total_Coding_Sequences,normal,6275.696132596685,322.95444051448897,6274.0,6048.0,6483.0,435.0,5576.0,7075.0,5576.0,7060.6,5692.0,6939.0,5576.0,7060.6,5692.0,6939.0,Burkholderia vietnamiensis,181,11,normal,6208.181818181818,148.91719369674004,6246.0,6087.0,6285.5,198.5,5901.0,6423.0,5909.0,6421.2,5941.0,6414.0,0.3259668508287293,0.17592687532128837,149.26519337016578
Genome_Size,normal,6966621.2044198895,289222.49597121606,6970005.0,6785377.0,7147011.0,361634.0,6152717.0,7705261.0,6194601.2,7659722.8,6296584.5,7555783.5,6194601.2,7659722.8,6296584.5,7555783.5,Burkholderia vietnamiensis,181,11,normal,6868116.090909091,128832.41289114852,6891714.0,6789907.5,6930497.5,140590.0,6606386.0,7087161.0,6613025.3,7083730.75,6639582.5,7070009.75,0.3817177297840281,0.07246869272578013,148255.49121044704
