metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,normal,397751.09345794393,125800.5858898688,380872.0,300254.0,445473.5,145219.5,144956.0,688459.0,144956.0,683667.27,144956.0,683667.27,Listeria grayi,107,0,,,,,,,,,,,,,,
number,non-normal,40.12149532710281,13.977759557596423,37.0,30.0,48.5,18.5,22.0,91.0,22.0,88.88,22.0,88.88,Listeria grayi,107,0,,,,,,,,,,,,,,
longest,non-normal,701602.8130841121,251600.54971639317,648548.0,487987.0,1002331.0,514344.0,262261.0,1125325.0,262261.0,1124323.3,262261.0,1124323.3,Listeria grayi,107,0,,,,,,,,,,,,,,
GC_Content,normal,0.4148503271028037,0.0009303110200026312,0.414807,0.414273,0.415556,0.0012829999999999786,0.41207900000000003,0.416901,0.41220779,0.41683157,0.4122,0.4168,Listeria grayi,107,1,insufficient_data,0.41574,0.0,0.41574,0.41574,0.41574,0.0,0.41574,0.41574,0.41574,0.41574,0.8598130841121495,0.2962962962962963,0.0010094672897196285
Completeness_Specific,non-normal,99.97635514018691,0.014233862701678035,99.98,99.97,99.99,0.01999999999999602,99.93,99.99,99.9353,99.99,83.76,99.99,Listeria grayi,107,1,insufficient_data,83.76,0.0,83.76,83.76,83.76,0.0,83.76,83.76,83.76,83.76,1.0,0.018518518518518517,16.216355140186913
Contamination,non-normal,0.046261682242990654,0.044122246587169955,0.04,0.01,0.08499999999999999,0.075,0.0,0.25,0.0,0.18639999999999987,0.0,6.25,Listeria grayi,107,1,insufficient_data,6.25,0.0,6.25,6.25,6.25,0.0,6.25,6.25,6.25,6.25,1.0,0.018518518518518517,6.20373831775701
Total_Coding_Sequences,normal,2706.2523364485983,70.82769581555655,2705.0,2645.5,2739.5,94.0,2574.0,2877.0,2576.65,2874.88,2576.65,2874.88,Listeria grayi,107,1,insufficient_data,2747.0,0.0,2747.0,2747.0,2747.0,0.0,2747.0,2747.0,2747.0,2747.0,0.7570093457943925,0.5000000000000001,67.77570093457943
Genome_Size,normal,2721538.2429906544,60473.786588660565,2709646.0,2681696.5,2767656.5,85960.0,2568021.0,2887237.0,2577124.28,2860271.13,2577124.28,2860271.13,Listeria grayi,107,1,insufficient_data,2751104.0,0.0,2751104.0,2751104.0,2751104.0,0.0,2751104.0,2751104.0,2751104.0,2751104.0,0.6822429906542056,0.6481481481481481,55661.813084112146
