metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,MY_LOWER,MY_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,KS_statistic,KS_p_value,Wasserstein_Distance
N50,non-normal,311607.26666666666,180603.79071108176,273929.0,156923.0,419566.0,262643.0,47094.0,899627.0,60377.97,899627.0,60377.97,899627.0,Escherichia ruysiae,120,0,,,,,,,,,,,,,,
number,non-normal,88.25833333333334,45.76561588378574,80.0,54.0,104.25,50.25,33.0,242.0,33.595,236.645,33.6,236.64,Escherichia ruysiae,120,0,,,,,,,,,,,,,,
longest,non-normal,702482.4666666667,331107.78466623556,675660.5,414396.5,910079.5,495683.0,135728.0,1553817.0,165619.015,1475920.195,165619.02,1475920.2,Escherichia ruysiae,120,0,,,,,,,,,,,,,,
GC_Content,normal,0.5057959249999999,0.0010855761769869804,0.505804,0.5050399999999999,0.50657275,0.0015327500000000827,0.503533,0.5088239999999999,0.5036555699999999,0.50847652,0.5037,0.5085,Escherichia ruysiae,120,1,insufficient_data,0.506989,0.0,0.506989,0.506989,0.506989,0.0,0.506989,0.506989,0.506989,0.506989,0.85,0.31404958677685946,0.001343925000000017
Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.53,100.0,Escherichia ruysiae,120,1,insufficient_data,99.53,0.0,99.53,99.53,99.53,0.0,99.53,99.53,99.53,99.53,1.0,0.01652892561983471,0.46999999999999886
Contamination,non-normal,0.26025,0.2198463952399493,0.22,0.1,0.3325,0.2325,0.0,1.13,0.0059499999999999996,1.0586000000000002,0.01,1.06,Escherichia ruysiae,120,1,insufficient_data,0.21,0.0,0.21,0.21,0.21,0.0,0.21,0.21,0.21,0.21,0.5166666666666667,0.9752066115702479,0.15375
Total_Coding_Sequences,non-normal,4316.466666666666,187.7184919559664,4276.5,4172.5,4444.5,272.0,3986.0,4989.0,4000.28,4925.93,4000.28,4925.93,Escherichia ruysiae,120,1,insufficient_data,4313.0,0.0,4313.0,4313.0,4313.0,0.0,4313.0,4313.0,4313.0,4313.0,0.5666666666666667,0.8760330578512394,151.88333333333333
Genome_Size,normal,4601729.466666667,144914.58208147614,4570920.0,4493225.25,4710132.5,216907.25,4349338.0,5057165.0,4356180.5,5006054.5,4356180.5,5006054.5,Escherichia ruysiae,120,1,insufficient_data,4501754.0,0.0,4501754.0,4501754.0,4501754.0,0.0,4501754.0,4501754.0,4501754.0,4501754.0,0.7083333333333334,0.5950413223140498,133246.5
