species,metric,lower_bounds,upper_bounds
Lactobacillus_gasseri,N50,44000.0,
Lactobacillus_gasseri,no_of_contigs,,150.0
Lactobacillus_gasseri,GC_Content,34.0,36.0
Lactobacillus_gasseri,Completeness,91.0,
Lactobacillus_gasseri,Contamination,,5.0
Lactobacillus_gasseri,Total_Coding_Sequences,1600.0,2300.0
Lactobacillus_gasseri,Genome_Size,1700000.0,2200000.0
